disasterNumber,declarationDate,disasterName,incidentBeginDate,incidentEndDate,declarationType,stateCode,stateName,incidentType,entryDate,updateDate,closeoutDate,hash,lastRefresh,id
2543,2004-08-11T00:00:00.000Z,WA-FISCHER WILDFIRE-08-11-2004,2004-08-11T00:00:00.000Z,2004-08-26T00:00:00.000Z,Fire Management,WA,Washington                    ,Fire,2004-08-13T00:00:00.000Z,2006-11-15T00:00:00.000Z,2006-11-07T00:00:00.000Z,7afbf9d945a7b519dfe2c3d0a28eab5c,2018-03-09T18:41:58.587Z,5aa2d576cb4f0f7020b1761c
2523,2004-06-28T00:00:00.000Z,WILLOW FIRE,2004-06-24T00:00:00.000Z,2004-07-13T00:00:00.000Z,Fire Management,AZ,Arizona                       ,Fire,2004-06-29T00:00:00.000Z,2007-03-12T00:00:00.000Z,2007-02-22T00:00:00.000Z,dc38d00b8bf46605e229eceb77be6fda,2018-03-09T18:41:58.585Z,5aa2d576cb4f0f7020b17619
2538,2004-07-30T00:00:00.000Z,ELK HEIGHTS FIRE,2004-07-30T00:00:00.000Z,2004-08-04T00:00:00.000Z,Fire Management,WA,Washington                    ,Fire,2004-08-12T00:00:00.000Z,2006-09-27T00:00:00.000Z,2006-09-06T00:00:00.000Z,e5500ded43e7de3e020324cc6a910199,2018-03-09T18:41:58.588Z,5aa2d576cb4f0f7020b1761e
2542,2004-08-10T00:00:00.000Z,AK-BOLGEN CREEK FIRE-08-10-2004,2004-07-14T00:00:00.000Z,2004-09-01T00:00:00.000Z,Fire Management,AK,Alaska                        ,Fire,2004-08-16T00:00:00.000Z,2008-01-10T00:00:00.000Z,2008-01-03T00:00:00.000Z,c305127650ec83c031024e76e50c6dde,2018-03-09T18:41:58.566Z,5aa2d576cb4f0f7020b175fd
2521,2004-06-16T00:00:00.000Z,BROOKSIDE FIRE,2004-06-16T00:00:00.000Z,,Fire Management,UT,Utah,Fire,2004-06-29T00:00:00.000Z,2005-09-29T00:00:00.000Z,2005-05-17T00:00:00.000Z,cba7a274ce959d0d956d48b1887615ec,2019-10-10T20:03:53.988Z,5aa2d576cb4f0f7020b17623
2526,2004-07-03T00:00:00.000Z,CO-MCGRUDER FIRE-07/03/2004,2004-07-03T00:00:00.000Z,2004-07-11T00:00:00.000Z,Fire Management,CO,Colorado                      ,Fire,2004-07-08T00:00:00.000Z,2009-02-13T00:00:00.000Z,2009-02-05T00:00:00.000Z,850ffcefee7b4ffe9e7f2b1b5ecf76b5,2018-03-09T18:41:58.570Z,5aa2d576cb4f0f7020b17602
2544,2004-08-11T00:00:00.000Z,CA-BEAR FIRE-08-11-2004,2004-08-11T00:00:00.000Z,2004-08-25T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2004-08-12T00:00:00.000Z,2009-10-13T00:00:00.000Z,2009-09-29T00:00:00.000Z,a8febfcc752f66109b64373b60913d97,2018-03-09T18:41:58.573Z,5aa2d576cb4f0f7020b17607
1539,2004-08-13T00:00:00.000Z,TROPICAL STORM BONNIE AND HURRICANE CHARLEY,2004-08-11T00:00:00.000Z,2004-08-30T00:00:00.000Z,Major Disaster,FL,Florida,Hurricane,2004-08-13T00:00:00.000Z,2004-08-31T00:00:00.000Z,,ca018f1c957636389bc390ff3920c893,2019-10-10T20:03:53.989Z,5aa2d576cb4f0f7020b175fc
2528,2004-07-14T00:00:00.000Z,CA - PINE FIRE - 7-13-2004,2004-07-12T00:00:00.000Z,2004-07-21T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2004-07-15T00:00:00.000Z,2009-10-13T00:00:00.000Z,2009-09-29T00:00:00.000Z,02a1f25e2fc7dc0758db25f54a6bfc68,2018-03-09T18:41:58.576Z,5aa2d576cb4f0f7020b1760c
2531,2004-07-14T00:00:00.000Z,WATERFALL FIRE ,2004-07-14T00:00:00.000Z,2004-07-27T00:00:00.000Z,Fire Management,NV,Nevada                        ,Fire,2004-07-15T00:00:00.000Z,2006-01-20T00:00:00.000Z,2006-01-06T00:00:00.000Z,24b0c1efed6182948c5a00c21bc89d52,2018-03-09T18:41:58.569Z,5aa2d576cb4f0f7020b17601
2550,2004-08-25T00:00:00.000Z,ANDREW WILDFIRE,2004-08-25T00:00:00.000Z,2004-08-31T00:00:00.000Z,Fire Management,NV,Nevada                        ,Fire,2004-08-31T00:00:00.000Z,2006-01-20T00:00:00.000Z,2006-01-04T00:00:00.000Z,92fee31a67bbe1fbff1c57b11d3423cc,2018-03-09T18:41:58.580Z,5aa2d576cb4f0f7020b17611
2548,2004-08-14T00:00:00.000Z,CA-LAKE FIRE 08-14-2004,2004-08-14T00:00:00.000Z,2004-08-16T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2004-08-16T00:00:00.000Z,2009-12-02T00:00:00.000Z,2009-08-12T00:00:00.000Z,d79397f68460462e67ed28adcf5b62be,2018-03-09T18:41:58.572Z,5aa2d576cb4f0f7020b17606
2534,2004-07-18T00:00:00.000Z,CA-FOOTHILL WILDFIRE-07-18-2004,2004-07-17T00:00:00.000Z,2004-07-23T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2004-07-19T00:00:00.000Z,2009-10-13T00:00:00.000Z,2009-09-29T00:00:00.000Z,cd7a4ec4acf2b2ef8dbd55383d2c27f3,2018-03-09T18:41:58.583Z,5aa2d576cb4f0f7020b17616
1530,2004-07-16T00:00:00.000Z,SEVERE STORMS AND FLOODING,2004-07-12T00:00:00.000Z,2004-07-23T00:00:00.000Z,Major Disaster,NJ,New Jersey                    ,Severe Storm(s),2004-07-16T00:00:00.000Z,2015-03-17T00:00:00.000Z,2015-03-17T00:00:00.000Z,c332548c3ee575c47eb190139df4e9c6,2018-03-09T18:41:58.576Z,5aa2d576cb4f0f7020b1760b
2547,2004-08-14T00:00:00.000Z,CA-FRENCH FIRE 08-14-2004,2004-08-14T00:00:00.000Z,2004-09-05T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2004-08-16T00:00:00.000Z,2009-10-13T00:00:00.000Z,2009-09-30T00:00:00.000Z,83fac2d315ee72d2dca470b1c7daa0b5,2018-03-09T18:41:58.586Z,5aa2d576cb4f0f7020b1761b
2551,2004-09-01T00:00:00.000Z,AK-TAYLOR COMPLEX FIRE-09-01-2004,2004-08-09T00:00:00.000Z,2004-09-12T00:00:00.000Z,Fire Management,AK,Alaska                        ,Fire,2004-09-09T00:00:00.000Z,2008-01-10T00:00:00.000Z,2008-01-03T00:00:00.000Z,ccb558642fc4183c4cc786442435a1f2,2018-03-09T18:41:58.579Z,5aa2d576cb4f0f7020b17610
2532,2004-07-14T00:00:00.000Z,CA-HOLLOW FIRE-07-14-2004,2004-07-14T00:00:00.000Z,2004-07-17T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2004-07-15T00:00:00.000Z,2009-09-30T00:00:00.000Z,2009-08-27T00:00:00.000Z,2e9a9d070370dc0e724fcfaa462c7f5a,2018-03-09T18:41:58.589Z,5aa2d576cb4f0f7020b17620
1532,2004-07-29T00:00:00.000Z,"FLOODING, HIGH SURF, HIGH WINDS, AND WIND-DRIVEN RAIN ASSOCIATED W TYPH TINGTING",2004-06-27T00:00:00.000Z,2004-06-29T00:00:00.000Z,Major Disaster,MP,Northern Mariana Islands      ,Typhoon,2004-07-27T00:00:00.000Z,2015-01-20T00:00:00.000Z,2015-01-15T00:00:00.000Z,99571557c2ac0650e35897e394055957,2018-03-09T18:41:58.582Z,5aa2d576cb4f0f7020b17615
2527,2004-07-06T00:00:00.000Z,WA-BEEBE FIRE-07-04-2004,2004-07-05T00:00:00.000Z,2004-07-09T00:00:00.000Z,Fire Management,WA,Washington                    ,Fire,2004-07-14T00:00:00.000Z,2006-09-19T00:00:00.000Z,2006-09-05T00:00:00.000Z,3a450c11caf598c49d36d111484ff888,2018-03-09T18:41:58.590Z,5aa2d576cb4f0f7020b17621
1524,2004-06-11T00:00:00.000Z,"SEVERE STORMS, TORNADOES, AND FLOODING",2004-05-18T00:00:00.000Z,2004-05-31T00:00:00.000Z,Major Disaster,MO,Missouri                      ,Severe Storm(s),2004-06-11T00:00:00.000Z,2010-01-29T00:00:00.000Z,2010-01-27T00:00:00.000Z,4e3b63ef69a59bd24c1c7c2206db0615,2018-03-09T18:41:58.585Z,5aa2d576cb4f0f7020b1761a
2535,2004-07-21T00:00:00.000Z,CA-CROWN WILDFIRE-07-21-2004,2004-07-20T00:00:00.000Z,2004-07-23T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2004-07-22T00:00:00.000Z,2011-08-04T00:00:00.000Z,2009-09-29T00:00:00.000Z,3018ebf1a97c215e7cee7910acccbd35,2018-03-09T18:41:58.589Z,5aa2d576cb4f0f7020b1761f
2537,2004-07-30T00:00:00.000Z,DEEP HARBOR FIRE,2004-07-30T00:00:00.000Z,2004-08-05T00:00:00.000Z,Fire Management,WA,Washington                    ,Fire,2004-08-09T00:00:00.000Z,2006-02-21T00:00:00.000Z,2006-01-26T00:00:00.000Z,bc370a9eea191577f8239c97ff4e460d,2018-03-09T18:41:58.568Z,5aa2d576cb4f0f7020b175ff
1525,2004-06-15T00:00:00.000Z,"SEVERE STORMS, TORNADOES, AND FLOODING",2004-05-24T00:00:00.000Z,2004-06-26T00:00:00.000Z,Major Disaster,VA,Virginia                      ,Severe Storm(s),2004-06-15T00:00:00.000Z,2007-04-19T00:00:00.000Z,2007-04-05T00:00:00.000Z,4ccf918356a59198ab83bec8ccf5d001,2018-03-09T18:41:58.571Z,5aa2d576cb4f0f7020b17604
1535,2004-08-03T00:00:00.000Z,"SEVERE STORMS, FLOODING, AND TORNADOES",2004-06-12T00:00:00.000Z,2004-07-25T00:00:00.000Z,Major Disaster,KS,Kansas                        ,Severe Storm(s),2004-08-02T00:00:00.000Z,2013-08-14T00:00:00.000Z,2011-03-08T00:00:00.000Z,ec944782e42c7131180e66036d1455ec,2018-03-09T18:41:58.574Z,5aa2d576cb4f0f7020b17609
1526,2004-06-18T00:00:00.000Z,SEVERE STORMS AND FLOODING,2004-05-07T00:00:00.000Z,2004-07-03T00:00:00.000Z,Major Disaster,WI,Wisconsin                     ,Severe Storm(s),2004-06-18T00:00:00.000Z,2015-09-24T00:00:00.000Z,2012-11-23T00:00:00.000Z,5b08b449ab1714e171a3ccb5c7991ffe,2018-03-09T18:41:58.578Z,5aa2d576cb4f0f7020b1760e
2541,2004-08-08T00:00:00.000Z,CA-STEVENS FIRE-08--8-2004,2004-08-08T00:00:00.000Z,2004-08-14T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2004-08-11T00:00:00.000Z,2010-01-12T00:00:00.000Z,2010-01-05T00:00:00.000Z,68b108285cd06d33f603467e4ee37168,2018-03-09T18:41:58.581Z,5aa2d576cb4f0f7020b17613
2525,2004-07-01T00:00:00.000Z,BOUNDARY FIRE,2004-06-26T00:00:00.000Z,2004-08-01T00:00:00.000Z,Fire Management,AK,Alaska                        ,Fire,2004-07-07T00:00:00.000Z,2008-01-15T00:00:00.000Z,2008-01-08T00:00:00.000Z,5ea3e2d02e1130a4a244ec8fb1e78a34,2018-03-09T18:41:58.584Z,5aa2d576cb4f0f7020b17618
1538,2004-08-06T00:00:00.000Z,SEVERE STORMS AND FLOODING,2004-07-27T00:00:00.000Z,2004-08-25T00:00:00.000Z,Major Disaster,PA,Pennsylvania                  ,Severe Storm(s),2004-08-05T00:00:00.000Z,2011-09-07T00:00:00.000Z,2011-07-07T00:00:00.000Z,ba6dae13ce0e02236d7438e2dccfe2d6,2018-03-09T18:41:58.587Z,5aa2d576cb4f0f7020b1761d
1528,2004-06-30T00:00:00.000Z,SEVERE STORMS AND FLOODING,2004-05-30T00:00:00.000Z,2004-07-09T00:00:00.000Z,Major Disaster,AR,Arkansas                      ,Severe Storm(s),2004-06-29T00:00:00.000Z,2015-11-20T00:00:00.000Z,2015-07-13T00:00:00.000Z,a9a86d3fa80ddd1aa90c2795c5ed0c00,2018-03-09T18:41:58.591Z,5aa2d576cb4f0f7020b17622
1522,2004-06-07T00:00:00.000Z,"SEVERE STORMS, FLOODING, AND LANDSLIDES",2004-05-27T00:00:00.000Z,2004-06-28T00:00:00.000Z,Major Disaster,WV,West Virginia                 ,Severe Storm(s),2004-06-07T00:00:00.000Z,2011-04-18T00:00:00.000Z,2011-04-13T00:00:00.000Z,66a3bf35a557755852c4c4a521a3220c,2018-03-09T18:41:58.822Z,5aa2d576cb4f0f7020b17624
1511,2004-04-10T00:00:00.000Z,TYPHOON SUDAL,2004-04-08T00:00:00.000Z,2004-04-14T00:00:00.000Z,Major Disaster,FM,Federated States of Micronesia,Typhoon,2004-04-10T00:00:00.000Z,2015-09-09T00:00:00.000Z,2015-08-20T00:00:00.000Z,6a829cba895eddb7035afc6e937e71e5,2018-03-09T18:41:58.825Z,5aa2d576cb4f0f7020b17627
1519,2004-06-03T00:00:00.000Z,SEVERE STORMS AND FLOODING,2004-05-18T00:00:00.000Z,2004-06-21T00:00:00.000Z,Major Disaster,OH,Ohio                          ,Severe Storm(s),2004-06-03T00:00:00.000Z,2011-10-14T00:00:00.000Z,2011-10-05T00:00:00.000Z,4b7d4fe7bd6e2bd2b8cbe85ee14e0279,2018-03-09T18:41:58.827Z,5aa2d576cb4f0f7020b17629
1521,2004-06-08T00:00:00.000Z,SEVERE STORMS AND FLOODING,2004-05-12T00:00:00.000Z,2004-05-19T00:00:00.000Z,Major Disaster,LA,Louisiana                     ,Severe Storm(s),2004-06-08T00:00:00.000Z,2012-01-11T00:00:00.000Z,2012-01-10T00:00:00.000Z,4dfdc4690916841cf7d3aa721277e285,2018-03-09T18:41:58.826Z,5aa2d576cb4f0f7020b17628
1517,2004-05-25T00:00:00.000Z,"SEVERE STORMS, TORNADOES AND FLOODING",2004-05-20T00:00:00.000Z,2004-06-01T00:00:00.000Z,Major Disaster,NE,Nebraska                      ,Severe Storm(s),2004-05-25T00:00:00.000Z,2013-08-14T00:00:00.000Z,2011-11-08T00:00:00.000Z,8018c04494117ca6c3b13e01eec4456f,2018-03-09T18:41:58.824Z,5aa2d576cb4f0f7020b17625
2516,2004-05-04T00:00:00.000Z,CA-EAGLE FIRE-05-04-2004,2004-05-02T00:00:00.000Z,2004-05-08T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2004-05-04T00:00:00.000Z,2009-09-30T00:00:00.000Z,2009-08-27T00:00:00.000Z,da0738b387744a7a5362793492d8e13d,2018-03-09T18:41:58.825Z,5aa2d576cb4f0f7020b17626
1515,2004-05-05T00:00:00.000Z,"SEVERE STORMS, FLOODING, AND GROUND SATURATION",2004-03-26T00:00:00.000Z,2004-06-14T00:00:00.000Z,Major Disaster,ND,North Dakota                  ,Severe Storm(s),2004-05-03T00:00:00.000Z,2012-07-19T00:00:00.000Z,2012-07-19T00:00:00.000Z,2fd360ec4a498975a110be467ebc6e3d,2018-03-09T18:41:58.827Z,5aa2d576cb4f0f7020b1762a
1513,2004-04-23T00:00:00.000Z,SEVERE STORMS AND TORNADOES,2004-04-20T00:00:00.000Z,2004-04-23T00:00:00.000Z,Major Disaster,IL,Illinois                      ,Severe Storm(s),2004-04-22T00:00:00.000Z,2012-08-01T00:00:00.000Z,2012-07-25T00:00:00.000Z,0a3cb2c91000d31414ca67c761b82f08,2018-03-09T18:41:58.828Z,5aa2d576cb4f0f7020b1762b
2518,2004-05-25T00:00:00.000Z,PEPPIN FIRE,2004-05-15T00:00:00.000Z,,Fire Management,NM,New Mexico,Fire,2004-06-28T00:00:00.000Z,2007-07-06T00:00:00.000Z,2007-06-26T00:00:00.000Z,af6690741bb1aecaaabe54980812da7b,2019-10-10T20:03:53.989Z,5aa2d576cb4f0f7020b1762d
2519,2004-06-05T00:00:00.000Z,CA-GAVIOTA FIRE-06-05-2004,2004-06-05T00:00:00.000Z,2004-06-16T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2004-06-09T00:00:00.000Z,2010-08-02T00:00:00.000Z,2010-07-28T00:00:00.000Z,2d2d567d0d4665cd9b89e989779430ce,2018-03-09T18:41:58.832Z,5aa2d576cb4f0f7020b1762c
1512,2004-04-21T00:00:00.000Z,FLOODING,2004-04-01T00:00:00.000Z,2004-04-30T00:00:00.000Z,Major Disaster,MA,Massachusetts                 ,Flood,2004-04-21T00:00:00.000Z,2010-01-15T00:00:00.000Z,2010-01-12T00:00:00.000Z,aa4de611c59da00500c7118b091b8bfa,2018-03-09T18:41:58.836Z,5aa2d576cb4f0f7020b17632
2517,2004-05-04T00:00:00.000Z,CA-CERRITOS FIRE-5-04-2004,2004-05-03T00:00:00.000Z,2004-05-10T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2004-05-04T00:00:00.000Z,2009-09-30T00:00:00.000Z,2009-08-27T00:00:00.000Z,eac5ccecef200cc694205ca427eef957,2018-03-09T18:41:58.835Z,5aa2d576cb4f0f7020b17631
1514,2004-04-29T00:00:00.000Z,SEVERE STORMS AND FLOODING,2004-04-02T00:00:00.000Z,2004-04-11T00:00:00.000Z,Major Disaster,NM,New Mexico                    ,Severe Storm(s),2004-04-27T00:00:00.000Z,2013-04-01T00:00:00.000Z,2013-03-26T00:00:00.000Z,2eebfe398f9b0a990b77cf9b861d1214,2018-03-09T18:41:58.833Z,5aa2d576cb4f0f7020b1762e
1518,2004-05-25T00:00:00.000Z,"SEVERE STORMS, TORNADOES, AND FLOODING",2004-05-19T00:00:00.000Z,2004-06-24T00:00:00.000Z,Major Disaster,IA,Iowa                          ,Severe Storm(s),2004-05-25T00:00:00.000Z,2013-08-14T00:00:00.000Z,2011-10-17T00:00:00.000Z,e43e4690c596e347d3aa846aaab9e04b,2018-03-09T18:41:58.834Z,5aa2d576cb4f0f7020b17630
3196,2004-04-02T00:00:00.000Z,SNOW,2004-01-23T00:00:00.000Z,2004-01-27T00:00:00.000Z,Emergency,ND,North Dakota                  ,Snow,2004-03-31T00:00:00.000Z,2009-01-30T00:00:00.000Z,2009-01-30T00:00:00.000Z,0374384ef37b86fffb88e6fc3794a8fe,2018-03-09T18:41:58.834Z,5aa2d576cb4f0f7020b1762f
1504,2003-12-19T00:00:00.000Z,TYPHOON LUPIT,2003-11-22T00:00:00.000Z,2003-11-26T00:00:00.000Z,Major Disaster,FM,Federated States of Micronesia,Typhoon,2003-12-18T00:00:00.000Z,2014-05-08T00:00:00.000Z,2014-04-29T00:00:00.000Z,332914078a11ff6c2f3dab0186c420be,2018-03-09T18:41:58.841Z,5aa2d576cb4f0f7020b17635
3192,2004-01-15T00:00:00.000Z,SNOW,2003-12-05T00:00:00.000Z,2003-12-07T00:00:00.000Z,Emergency,CT,Connecticut                   ,Snow,2004-01-14T00:00:00.000Z,2010-04-27T00:00:00.000Z,2010-04-21T00:00:00.000Z,2884d2228b6a0898d5152c8648a31ad2,2018-03-09T18:41:58.840Z,5aa2d576cb4f0f7020b17634
3187,2003-09-23T00:00:00.000Z,POWER OUTAGE,2003-08-14T00:00:00.000Z,2003-08-17T00:00:00.000Z,Emergency,OH,Ohio                          ,Other,2003-08-21T00:00:00.000Z,2009-10-01T00:00:00.000Z,2009-09-18T00:00:00.000Z,67a32b293430821a7390deb1a10287a5,2018-03-09T18:41:58.844Z,5aa2d576cb4f0f7020b1763a
2500,2003-10-21T00:00:00.000Z,PASS FIRE,2003-10-21T00:00:00.000Z,2003-10-24T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2003-10-22T00:00:00.000Z,2005-09-29T00:00:00.000Z,2004-01-21T00:00:00.000Z,8d4c4f03dd2670e0abc1adafd38547dd,2018-03-09T18:41:58.844Z,5aa2d576cb4f0f7020b17639
1506,2004-01-13T00:00:00.000Z,"HIGH WINDS, HIGH SURF, AND HEAVY RAINFALL ASSOCIATED WITH TROPCIAL CYCLONE HETA",2004-01-02T00:00:00.000Z,2004-01-06T00:00:00.000Z,Major Disaster,AS,American Samoa                ,Typhoon,2004-01-10T00:00:00.000Z,2015-09-11T00:00:00.000Z,2015-09-10T00:00:00.000Z,ab6cb087fc6bba15b266ac18a3cc8fa2,2018-03-09T18:41:58.847Z,5aa2d576cb4f0f7020b1763f
1507,2004-01-26T00:00:00.000Z,"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANDSLIDES",2004-01-03T00:00:00.000Z,2004-01-30T00:00:00.000Z,Major Disaster,OH,Ohio                          ,Severe Storm(s),2004-01-23T00:00:00.000Z,2011-03-07T00:00:00.000Z,2011-03-02T00:00:00.000Z,88ad561662b9f98e85b967d6833b2cc2,2018-03-09T18:41:58.847Z,5aa2d576cb4f0f7020b1763e
3189,2003-09-23T00:00:00.000Z,POWER OUTAGE,2003-08-14T00:00:00.000Z,2003-08-17T00:00:00.000Z,Emergency,MI,Michigan                      ,Other,2003-09-02T00:00:00.000Z,2008-05-30T00:00:00.000Z,2008-05-20T00:00:00.000Z,399def956d44e55c80087c5788593c5b,2018-03-09T18:41:58.851Z,5aa2d576cb4f0f7020b17644
2502,2003-10-25T00:00:00.000Z,CA-VERDALE FIRE 10-25-2003,2003-10-24T00:00:00.000Z,2003-10-29T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2003-11-04T00:00:00.000Z,2005-09-29T00:00:00.000Z,2004-01-21T00:00:00.000Z,1274d8c914fd00c80928d6b2ae94e168,2018-03-09T18:41:58.850Z,5aa2d576cb4f0f7020b17643
1516,2004-05-07T00:00:00.000Z,"SEVER STORMS, FLOODING AND LANDSLIDES",2004-04-19T00:00:00.000Z,2004-05-18T00:00:00.000Z,Major Disaster,AR,Arkansas                      ,Severe Storm(s),2004-05-06T00:00:00.000Z,2015-11-20T00:00:00.000Z,2015-07-13T00:00:00.000Z,f756ebe696d02f01bdc248b5b2ee6efa,2018-03-09T18:41:58.854Z,5aa2d576cb4f0f7020b17649
1520,2004-06-03T00:00:00.000Z,"SEVERE STORMS, TORNADOES, AND FLOODING",2004-05-25T00:00:00.000Z,2004-06-25T00:00:00.000Z,Major Disaster,IN,Indiana                       ,Severe Storm(s),2004-06-03T00:00:00.000Z,2012-08-01T00:00:00.000Z,2012-07-26T00:00:00.000Z,42413ddd933c6cd213e131ed014b5bbb,2018-03-09T18:41:58.853Z,5aa2d576cb4f0f7020b17648
1509,2004-02-13T00:00:00.000Z,SEVERE ICE STORM,2004-01-26T00:00:00.000Z,2004-01-30T00:00:00.000Z,Major Disaster,SC,South Carolina                ,Severe Ice Storm,2004-02-13T00:00:00.000Z,2013-10-30T00:00:00.000Z,2013-09-27T00:00:00.000Z,6958cb2424095737ac922cbff0640340,2018-03-09T18:41:58.840Z,5aa2d576cb4f0f7020b17633
2513,2003-11-20T00:00:00.000Z,SD - MILL ROAD WILDFIRE - 11/19/2003,2003-11-20T00:00:00.000Z,2003-11-21T00:00:00.000Z,Fire Management,SD,South Dakota                  ,Fire,2003-11-24T00:00:00.000Z,2006-01-03T00:00:00.000Z,2005-12-21T00:00:00.000Z,b88c85e2e66433915523230472cfda76,2018-03-09T18:41:58.842Z,5aa2d576cb4f0f7020b17636
2505,2003-10-26T00:00:00.000Z,CA-CEDAR FIRE-10-26-2003,2003-10-25T00:00:00.000Z,2003-12-05T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2003-11-04T00:00:00.000Z,2005-09-29T00:00:00.000Z,2004-01-21T00:00:00.000Z,d23315346f808bd911a34096bc0f90d8,2018-03-09T18:41:58.843Z,5aa2d576cb4f0f7020b17638
1492,2003-09-19T00:00:00.000Z,HURRICANE ISABEL,2003-09-18T00:00:00.000Z,2003-09-29T00:00:00.000Z,Major Disaster,MD,Maryland                      ,Hurricane,2003-09-19T00:00:00.000Z,2011-12-22T00:00:00.000Z,2011-11-09T00:00:00.000Z,46b04bb2a3052301dcb74dd68897e0c9,2018-03-09T18:41:58.845Z,5aa2d576cb4f0f7020b1763b
3195,2004-03-03T00:00:00.000Z,SNOW,2004-01-28T00:00:00.000Z,2004-01-31T00:00:00.000Z,Emergency,NY,New York                      ,Snow,2004-03-02T00:00:00.000Z,2010-05-27T00:00:00.000Z,2010-05-21T00:00:00.000Z,4c7aac6c99e6810b518090fe641dff82,2018-03-09T18:41:58.846Z,5aa2d576cb4f0f7020b1763d
1501,2003-11-21T00:00:00.000Z,"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANDSLIDES",2003-11-10T00:00:00.000Z,2003-11-23T00:00:00.000Z,Major Disaster,PR,Puerto Rico                   ,Severe Storm(s),2003-11-21T00:00:00.000Z,2015-03-31T00:00:00.000Z,2013-05-22T00:00:00.000Z,2b320362eab86e1a2ce63d3e4fffac55,2018-03-09T18:41:58.848Z,5aa2d576cb4f0f7020b17640
2507,2003-10-26T00:00:00.000Z,CA-MOUNTAIN FIRE-10-26-2003,2003-10-26T00:00:00.000Z,2003-11-02T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2003-11-04T00:00:00.000Z,2005-09-29T00:00:00.000Z,2004-01-21T00:00:00.000Z,888f322379eaf2cd77c4e42a82fcc82b,2018-03-09T18:41:58.849Z,5aa2d576cb4f0f7020b17642
1494,2003-09-20T00:00:00.000Z,HURRICANE ISABEL,2003-09-18T00:00:00.000Z,2003-09-29T00:00:00.000Z,Major Disaster,DE,Delaware                      ,Hurricane,2003-09-20T00:00:00.000Z,2007-08-17T00:00:00.000Z,2007-07-30T00:00:00.000Z,064285d46ab85863dd4cdbc6acb66403,2018-03-09T18:41:58.851Z,5aa2d576cb4f0f7020b17645
1487,2003-09-05T00:00:00.000Z,"SEVERE STORMS, TORNADOES, AND FLOODING",2003-08-26T00:00:00.000Z,2003-09-15T00:00:00.000Z,Major Disaster,IN,Indiana                       ,Severe Storm(s),2003-09-04T00:00:00.000Z,2012-08-03T00:00:00.000Z,2012-02-14T00:00:00.000Z,fcad7f207cf55a16ce70da8bf3501985,2018-03-09T18:41:58.853Z,5aa2d576cb4f0f7020b17647
2515,2004-04-26T00:00:00.000Z,CA - PLEASURE FIRE - 04-25-2004,2004-04-25T00:00:00.000Z,2004-04-28T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2004-04-26T00:00:00.000Z,2005-11-28T00:00:00.000Z,2005-11-09T00:00:00.000Z,ed41330c721cd974e5e080479a0e3833,2018-03-09T18:41:58.855Z,5aa2d576cb4f0f7020b1764a
2509,2003-10-29T00:00:00.000Z,CO - OVERLAND WILDFIRE - 10/29/2003,2003-10-29T00:00:00.000Z,2003-10-31T00:00:00.000Z,Fire Management,CO,Colorado                      ,Fire,2003-10-31T00:00:00.000Z,2009-10-13T00:00:00.000Z,2009-09-30T00:00:00.000Z,47bc820d3362ab14921bc0f3b20f8163,2018-03-09T18:41:58.842Z,5aa2d576cb4f0f7020b17637
2498,2003-09-06T00:00:00.000Z,WA-NEEDLE FIRE-09-06-2003,2003-09-05T00:00:00.000Z,2003-09-17T00:00:00.000Z,Fire Management,WA,Washington                    ,Fire,2003-09-10T00:00:00.000Z,2005-03-16T00:00:00.000Z,2005-03-03T00:00:00.000Z,d9a5c73082539b87aac0051992c01a4c,2018-03-09T18:41:58.846Z,5aa2d576cb4f0f7020b1763c
1499,2003-11-07T00:00:00.000Z,SEVERE STORMS AND FLOODING,2003-10-15T00:00:00.000Z,2003-10-23T00:00:00.000Z,Major Disaster,WA,Washington                    ,Severe Storm(s),2003-11-06T00:00:00.000Z,2012-12-17T00:00:00.000Z,2012-12-11T00:00:00.000Z,6d795159e76896a7904f9569efb0135a,2018-03-09T18:41:58.849Z,5aa2d576cb4f0f7020b17641
1489,2003-09-12T00:00:00.000Z,SEVERE STORMS AND FLOODING,2003-07-21T00:00:00.000Z,2003-08-18T00:00:00.000Z,Major Disaster,NH,New Hampshire                 ,Severe Storm(s),2003-09-11T00:00:00.000Z,2008-04-24T00:00:00.000Z,2008-04-07T00:00:00.000Z,e5404a1738a35fde86aab2c7300b194d,2018-03-09T18:41:58.852Z,5aa2d576cb4f0f7020b17646
